URL,License,Title,Author(s),PDF
http://arxiv.org/abs/2204.12632v2,creativecommons.org/licenses/by-sa/4.0/,Testing the Ability of Language Models to Interpret Figurative Language,Emmy Liu and Chen Cui and Kenneth Zheng and Graham Neubig,http://arxiv.org/pdf/2204.12632v2
http://arxiv.org/abs/2010.00622v2,creativecommons.org/licenses/by-sa/4.0/,Pix2Prof: fast extraction of sequential information from galaxy imagery via a deep natural language 'captioning' model,Michael J. Smith and Nikhil Arora and Connor Stone and Stéphane Courteau and James E. Geach,http://arxiv.org/pdf/2010.00622v2
http://arxiv.org/abs/2208.07870v1,creativecommons.org/licenses/by-sa/4.0/,Language-guided Semantic Style Transfer of 3D Indoor Scenes,Bu Jin and Beiwen Tian and Hao Zhao and Guyue Zhou,http://arxiv.org/pdf/2208.07870v1
http://arxiv.org/abs/2304.11350v1,creativecommons.org/licenses/by-sa/4.0/,Romanian Multiword Expression Detection Using Multilingual Adversarial Training and Lateral Inhibition,Andrei-Marius Avram and Verginica Barbu Mititelu and Dumitru-Clementin Cercel,http://arxiv.org/pdf/2304.11350v1
http://arxiv.org/abs/2301.12596v2,creativecommons.org/licenses/by-sa/4.0/,Learning to Speak from Text: Zero-Shot Multilingual Text-to-Speech with Unsupervised Text Pretraining,Takaaki Saeki and Soumi Maiti and Xinjian Li and Shinji Watanabe and Shinnosuke Takamichi and Hiroshi Saruwatari,http://arxiv.org/pdf/2301.12596v2
http://arxiv.org/abs/2304.05468v1,creativecommons.org/licenses/by-sa/4.0/,A Survey of Resources and Methods for Natural Language Processing of Serbian Language,Ulfeta A. Marovac and Aldina R. Avdić and Nikola Lj. Milošević,http://arxiv.org/pdf/2304.05468v1
http://arxiv.org/abs/2012.12612v2,creativecommons.org/licenses/by-sa/4.0/,Incremental Text-to-Speech Synthesis Using Pseudo Lookahead with Large Pretrained Language Model,Takaaki Saeki and Shinnosuke Takamichi and Hiroshi Saruwatari,http://arxiv.org/pdf/2012.12612v2
http://arxiv.org/abs/2208.12461v1,creativecommons.org/licenses/by-sa/4.0/,AutoQGS: Auto-Prompt for Low-Resource Knowledge-based Question Generation from SPARQL,Guanming Xiong and Junwei Bao and Wen Zhao and Youzheng Wu and Xiaodong He,http://arxiv.org/pdf/2208.12461v1
http://arxiv.org/abs/2210.03493v1,creativecommons.org/licenses/by-sa/4.0/,Automatic Chain of Thought Prompting in Large Language Models,Zhuosheng Zhang and Aston Zhang and Mu Li and Alex Smola,http://arxiv.org/pdf/2210.03493v1
http://arxiv.org/abs/2101.08370v1,creativecommons.org/licenses/by-sa/4.0/,Evaluating Multilingual Text Encoders for Unsupervised Cross-Lingual Retrieval,Robert Litschko and Ivan Vulić and Simone Paolo Ponzetto and Goran Glavaš,http://arxiv.org/pdf/2101.08370v1
http://arxiv.org/abs/2211.15533v1,creativecommons.org/licenses/by-sa/4.0/,The Stack: 3 TB of permissively licensed source code,Denis Kocetkov and Raymond Li and Loubna Ben Allal and Jia Li and Chenghao Mou and Carlos Muñoz Ferrandis and Yacine Jernite and Margaret Mitchell and Sean Hughes and Thomas Wolf and Dzmitry Bahdanau and Leandro von Werra and Harm de Vries,http://arxiv.org/pdf/2211.15533v1
http://arxiv.org/abs/2106.04571v1,creativecommons.org/licenses/by-sa/4.0/,TIMEDIAL: Temporal Commonsense Reasoning in Dialog,Lianhui Qin and Aditya Gupta and Shyam Upadhyay and Luheng He and Yejin Choi and Manaal Faruqui,http://arxiv.org/pdf/2106.04571v1
http://arxiv.org/abs/2209.15168v1,creativecommons.org/licenses/by-sa/4.0/,Depth-Wise Attention (DWAtt): A Layer Fusion Method for Data-Efficient Classification,Muhammad ElNokrashy and Badr AlKhamissi and Mona Diab,http://arxiv.org/pdf/2209.15168v1
http://arxiv.org/abs/2301.10172v2,creativecommons.org/licenses/by-sa/4.0/,MTTN: Multi-Pair Text to Text Narratives for Prompt Generation,Archan Ghosh and Debgandhar Ghosh and Madhurima Maji and Suchinta Chanda and Kalporup Goswami,http://arxiv.org/pdf/2301.10172v2
http://arxiv.org/abs/2304.04083v1,creativecommons.org/licenses/by-sa/4.0/,"VOICE: Visual Oracle for Interaction, Conversation, and Explanation",Donggang Jia and Alexandra Irger and Ondrej Strnad and Johanna Bjorklund and Anders Ynnerman and Ivan Viola,http://arxiv.org/pdf/2304.04083v1
http://arxiv.org/abs/1906.02979v1,creativecommons.org/licenses/by-sa/4.0/,A Wind of Change: Detecting and Evaluating Lexical Semantic Change across Times and Domains,Dominik Schlechtweg and Anna Hätty and Marco del Tredici and Sabine Schulte im Walde,http://arxiv.org/pdf/1906.02979v1
http://arxiv.org/abs/2107.10989v1,creativecommons.org/licenses/by-sa/4.0/,Estimating Predictive Uncertainty Under Program Data Distribution Shift,Yufei Li and Simin Chen and Wei Yang,http://arxiv.org/pdf/2107.10989v1
http://arxiv.org/abs/2104.09712v1,creativecommons.org/licenses/by-sa/4.0/,Problems and Countermeasures in Natural Language Processing Evaluation,Qingxiu Dong and Zhifang Sui and Weidong Zhan and Baobao Chang,http://arxiv.org/pdf/2104.09712v1
http://arxiv.org/abs/2210.01512v2,creativecommons.org/licenses/by-sa/4.0/,Code-Switching without Switching: Language Agnostic End-to-End Speech Translation,Christian Huber and Enes Yavuz Ugan and Alexander Waibel,http://arxiv.org/pdf/2210.01512v2
http://arxiv.org/abs/1811.01115v1,creativecommons.org/licenses/by-sa/4.0/,Neural Task Representations as Weak Supervision for Model Agnostic Cross-Lingual Transfer,Sujay Kumar Jauhar and Michael Gamon and Patrick Pantel,http://arxiv.org/pdf/1811.01115v1
http://arxiv.org/abs/1903.08905v1,creativecommons.org/licenses/by-sa/4.0/,RAP-Net: Recurrent Attention Pooling Networks for Dialogue Response Selection,Chao-Wei Huang and Ting-Rui Chiang and Shang-Yu Su and Yun-Nung Chen,http://arxiv.org/pdf/1903.08905v1
http://arxiv.org/abs/2202.08316v2,creativecommons.org/licenses/by-sa/4.0/,FAMIE: A Fast Active Learning Framework for Multilingual Information Extraction,Minh Van Nguyen and Nghia Trung Ngo and Bonan Min and Thien Huu Nguyen,http://arxiv.org/pdf/2202.08316v2
http://arxiv.org/abs/2202.03052v2,creativecommons.org/licenses/by-sa/4.0/,"OFA: Unifying Architectures, Tasks, and Modalities Through a Simple Sequence-to-Sequence Learning Framework",Peng Wang and An Yang and Rui Men and Junyang Lin and Shuai Bai and Zhikang Li and Jianxin Ma and Chang Zhou and Jingren Zhou and Hongxia Yang,http://arxiv.org/pdf/2202.03052v2
http://arxiv.org/abs/2210.01478v3,creativecommons.org/licenses/by-sa/4.0/,When to Make Exceptions: Exploring Language Models as Accounts of Human Moral Judgment,Zhijing Jin and Sydney Levine and Fernando Gonzalez and Ojasv Kamal and Maarten Sap and Mrinmaya Sachan and Rada Mihalcea and Josh Tenenbaum and Bernhard Schölkopf,http://arxiv.org/pdf/2210.01478v3
http://arxiv.org/abs/2110.03888v3,creativecommons.org/licenses/by-sa/4.0/,M6-10T: A Sharing-Delinking Paradigm for Efficient Multi-Trillion Parameter Pretraining,Junyang Lin and An Yang and Jinze Bai and Chang Zhou and Le Jiang and Xianyan Jia and Ang Wang and Jie Zhang and Yong Li and Wei Lin and Jingren Zhou and Hongxia Yang,http://arxiv.org/pdf/2110.03888v3
http://arxiv.org/abs/1710.01799v1,creativecommons.org/licenses/by-sa/4.0/,Counterfactual Language Model Adaptation for Suggesting Phrases,Kenneth C. Arnold and Kai-Wei Chang and Adam T. Kalai,http://arxiv.org/pdf/1710.01799v1
http://arxiv.org/abs/2102.12971v1,creativecommons.org/licenses/by-sa/4.0/,Are pre-trained text representations useful for multilingual and multi-dimensional language proficiency modeling?,Taraka Rama and Sowmya Vajjala,http://arxiv.org/pdf/2102.12971v1
http://arxiv.org/abs/2303.03953v2,creativecommons.org/licenses/by-sa/4.0/,ChatGPT: Beginning of an End of Manual Linguistic Data Annotation? Use Case of Automatic Genre Identification,Taja Kuzman and Igor Mozetič and Nikola Ljubešić,http://arxiv.org/pdf/2303.03953v2
http://arxiv.org/abs/2209.01335v2,creativecommons.org/licenses/by-sa/4.0/,Neural Approaches to Multilingual Information Retrieval,Dawn Lawrie and Eugene Yang and Douglas W. Oard and James Mayfield,http://arxiv.org/pdf/2209.01335v2
http://arxiv.org/abs/1911.03894v3,creativecommons.org/licenses/by-sa/4.0/,CamemBERT: a Tasty French Language Model,Louis Martin and Benjamin Muller and Pedro Javier Ortiz Suárez and Yoann Dupont and Laurent Romary and Éric Villemonte de la Clergerie and Djamé Seddah and Benoît Sagot,http://arxiv.org/pdf/1911.03894v3
http://arxiv.org/abs/2203.14507v2,creativecommons.org/licenses/by-sa/4.0/,ANNA: Enhanced Language Representation for Question Answering,Changwook Jun and Hansol Jang and Myoseop Sim and Hyun Kim and Jooyoung Choi and Kyungkoo Min and Kyunghoon Bae,http://arxiv.org/pdf/2203.14507v2
http://arxiv.org/abs/1406.1241v1,creativecommons.org/licenses/by/3.0/,The Best Templates Match Technique For Example Based Machine Translation,T. El-Shishtawy and A. El-Sammak,http://arxiv.org/pdf/1406.1241v1
http://arxiv.org/abs/1311.3837v1,creativecommons.org/licenses/by/3.0/,SBML for optimizing decision support's tools,Dalila Hamami and Baghdad Atmani,http://arxiv.org/pdf/1311.3837v1
http://arxiv.org/abs/1005.4752v1,creativecommons.org/licenses/by/3.0/,A database approach to information retrieval: The remarkable relationship between language models and region models,Djoerd Hiemstra and Vojkan Mihajlovic,http://arxiv.org/pdf/1005.4752v1
http://arxiv.org/abs/2104.10441v1,creativecommons.org/licenses/by/4.0/,"Should we Stop Training More Monolingual Models, and Simply Use Machine Translation Instead?",Tim Isbister and Fredrik Carlsson and Magnus Sahlgren,http://arxiv.org/pdf/2104.10441v1
http://arxiv.org/abs/1909.04879v1,creativecommons.org/licenses/by/4.0/,Dynamic Fusion: Attentional Language Model for Neural Machine Translation,Michiki Kurosawa and Mamoru Komachi,http://arxiv.org/pdf/1909.04879v1
http://arxiv.org/abs/2303.15324v1,creativecommons.org/licenses/by/4.0/,Can Large Language Models design a Robot?,Francesco Stella and Cosimo Della Santina and Josie Hughes,http://arxiv.org/pdf/2303.15324v1
http://arxiv.org/abs/2112.02969v1,creativecommons.org/licenses/by/4.0/,Jigsaw: Large Language Models meet Program Synthesis,Naman Jain and Skanda Vaidyanath and Arun Iyer and Nagarajan Natarajan and Suresh Parthasarathy and Sriram Rajamani and Rahul Sharma,http://arxiv.org/pdf/2112.02969v1
http://arxiv.org/abs/2105.00572v1,creativecommons.org/licenses/by/4.0/,Larger-Scale Transformers for Multilingual Masked Language Modeling,Naman Goyal and Jingfei Du and Myle Ott and Giri Anantharaman and Alexis Conneau,http://arxiv.org/pdf/2105.00572v1
http://arxiv.org/abs/2206.02252v1,creativecommons.org/licenses/by/4.0/,Exploring Cross-lingual Textual Style Transfer with Large Multilingual Language Models,Daniil Moskovskiy and Daryna Dementieva and Alexander Panchenko,http://arxiv.org/pdf/2206.02252v1
http://arxiv.org/abs/2104.00772v1,creativecommons.org/licenses/by/4.0/,Low-Resource Language Modelling of South African Languages,Stuart Mesham and Luc Hayward and Jared Shapiro and Jan Buys,http://arxiv.org/pdf/2104.00772v1
http://arxiv.org/abs/2302.12299v1,creativecommons.org/licenses/by/4.0/,In What Languages are Generative Language Models the Most Formal? Analyzing Formality Distribution across Languages,Asım Ersoy and Gerson Vizcarra and Tasmiah Tahsin Mayeesha and Benjamin Muller,http://arxiv.org/pdf/2302.12299v1
http://arxiv.org/abs/2212.09535v1,creativecommons.org/licenses/by/4.0/,BLOOM+1: Adding Language Support to BLOOM for Zero-Shot Prompting,Zheng-Xin Yong and Hailey Schoelkopf and Niklas Muennighoff and Alham Fikri Aji and David Ifeoluwa Adelani and Khalid Almubarak and M Saiful Bari and Lintang Sutawika and Jungo Kasai and Ahmed Baruwa and Genta Indra Winata and Stella Biderman and Dragomir Radev and Vassilina Nikoulina,http://arxiv.org/pdf/2212.09535v1
http://arxiv.org/abs/2210.14473v1,creativecommons.org/licenses/by/4.0/,Benchmarking Language Models for Code Syntax Understanding,Da Shen and Xinyun Chen and Chenguang Wang and Koushik Sen and Dawn Song,http://arxiv.org/pdf/2210.14473v1
http://arxiv.org/abs/2110.13658v1,creativecommons.org/licenses/by/4.0/,Can Character-based Language Models Improve Downstream Task Performance in Low-Resource and Noisy Language Scenarios?,Arij Riabi and Benoît Sagot and Djamé Seddah,http://arxiv.org/pdf/2110.13658v1
http://arxiv.org/abs/2302.03491v1,creativecommons.org/licenses/by/4.0/,Learning Translation Quality Evaluation on Low Resource Languages from Large Language Models,Amirkeivan Mohtashami and Mauro Verzetti and Paul K. Rubenstein,http://arxiv.org/pdf/2302.03491v1
http://arxiv.org/abs/2110.00687v1,creativecommons.org/licenses/by/4.0/,Investigating Robustness of Dialog Models to Popular Figurative Language Constructs,Harsh Jhamtani and Varun Gangal and Eduard Hovy and Taylor Berg-Kirkpatrick,http://arxiv.org/pdf/2110.00687v1
http://arxiv.org/abs/2112.00567v1,creativecommons.org/licenses/by/4.0/,DPRK-BERT: The Supreme Language Model,Arda Akdemir and Yeojoo Jeon,http://arxiv.org/pdf/2112.00567v1
http://arxiv.org/abs/2106.14127v1,creativecommons.org/licenses/by/4.0/,Visual Conceptual Blending with Large-scale Language and Vision Models,Songwei Ge and Devi Parikh,http://arxiv.org/pdf/2106.14127v1
http://arxiv.org/abs/2209.15236v3,creativecommons.org/licenses/by/4.0/,Language-Family Adapters for Low-Resource Multilingual Neural Machine Translation,Alexandra Chronopoulou and Dario Stojanovski and Alexander Fraser,http://arxiv.org/pdf/2209.15236v3
http://arxiv.org/abs/2203.05300v1,creativecommons.org/licenses/by/4.0/,Connecting Neural Response measurements & Computational Models of language: a non-comprehensive guide,Mostafa Abdou,http://arxiv.org/pdf/2203.05300v1
http://arxiv.org/abs/2301.12597v1,creativecommons.org/licenses/by/4.0/,BLIP-2: Bootstrapping Language-Image Pre-training with Frozen Image Encoders and Large Language Models,Junnan Li and Dongxu Li and Silvio Savarese and Steven Hoi,http://arxiv.org/pdf/2301.12597v1
http://arxiv.org/abs/2007.15813v1,creativecommons.org/licenses/by/4.0/,Language Modelling for Source Code with Transformer-XL,Thomas Dowdell and Hongyu Zhang,http://arxiv.org/pdf/2007.15813v1
http://arxiv.org/abs/2210.00185v1,creativecommons.org/licenses/by/4.0/,Zemi: Learning Zero-Shot Semi-Parametric Language Models from Multiple Tasks,Zhenhailong Wang and Xiaoman Pan and Dian Yu and Dong Yu and Jianshu Chen and Heng Ji,http://arxiv.org/pdf/2210.00185v1
http://arxiv.org/abs/2104.06546v1,creativecommons.org/licenses/by/4.0/,Large-Scale Contextualised Language Modelling for Norwegian,Andrey Kutuzov and Jeremy Barnes and Erik Velldal and Lilja Øvrelid and Stephan Oepen,http://arxiv.org/pdf/2104.06546v1
http://arxiv.org/abs/2303.07304v1,creativecommons.org/licenses/by/4.0/,Algorithmic Ghost in the Research Shell: Large Language Models and Academic Knowledge Creation in Management Research,Nigel Williams and Stanislav Ivanov and Dimitrios Buhalis,http://arxiv.org/pdf/2303.07304v1
http://arxiv.org/abs/1711.01100v1,creativecommons.org/licenses/by/4.0/,One Model to Rule them all: Multitask and Multilingual Modelling for Lexical Analysis,Johannes Bjerva,http://arxiv.org/pdf/1711.01100v1
http://arxiv.org/abs/2212.09146v1,creativecommons.org/licenses/by/4.0/,Can Retriever-Augmented Language Models Reason? The Blame Game Between the Retriever and the Language Model,Parishad BehnamGhader and Santiago Miret and Siva Reddy,http://arxiv.org/pdf/2212.09146v1
http://arxiv.org/abs/2209.01515v2,creativecommons.org/licenses/by/4.0/,Do Large Language Models know what humans know?,Sean Trott and Cameron Jones and Tyler Chang and James Michaelov and Benjamin Bergen,http://arxiv.org/pdf/2209.01515v2
http://arxiv.org/abs/2204.06487v3,creativecommons.org/licenses/by/4.0/,Adapting Pre-trained Language Models to African Languages via Multilingual Adaptive Fine-Tuning,Jesujoba O. Alabi and David Ifeoluwa Adelani and Marius Mosbach and Dietrich Klakow,http://arxiv.org/pdf/2204.06487v3
http://arxiv.org/abs/2211.02069v2,creativecommons.org/licenses/by/4.0/,LMentry: A Language Model Benchmark of Elementary Language Tasks,Avia Efrat and Or Honovich and Omer Levy,http://arxiv.org/pdf/2211.02069v2
http://arxiv.org/abs/2301.12566v1,creativecommons.org/licenses/by/4.0/,Improving Cross-lingual Information Retrieval on Low-Resource Languages via Optimal Transport Distillation,Zhiqi Huang and Puxuan Yu and James Allan,http://arxiv.org/pdf/2301.12566v1
http://arxiv.org/abs/2210.07041v1,creativecommons.org/licenses/by/4.0/,Spontaneous Emerging Preference in Two-tower Language Model,Zhengqi He and Taro Toyoizumi,http://arxiv.org/pdf/2210.07041v1
http://arxiv.org/abs/2212.02564v1,creativecommons.org/licenses/by/4.0/,INCLUSIFY: A benchmark and a model for gender-inclusive German,David Pomerenke,http://arxiv.org/pdf/2212.02564v1
http://arxiv.org/abs/2205.09634v2,creativecommons.org/licenses/by/4.0/,Phylogeny-Inspired Adaptation of Multilingual Models to New Languages,Fahim Faisal and Antonios Anastasopoulos,http://arxiv.org/pdf/2205.09634v2
http://arxiv.org/abs/2209.02842v1,creativecommons.org/licenses/by/4.0/,ASR2K: Speech Recognition for Around 2000 Languages without Audio,Xinjian Li and Florian Metze and David R Mortensen and Alan W Black and Shinji Watanabe,http://arxiv.org/pdf/2209.02842v1
http://arxiv.org/abs/2210.12302v1,creativecommons.org/licenses/by/4.0/,What do Large Language Models Learn beyond Language?,Avinash Madasu and Shashank Srivastava,http://arxiv.org/pdf/2210.12302v1
http://arxiv.org/abs/2302.00093v2,creativecommons.org/licenses/by/4.0/,Large Language Models Can Be Easily Distracted by Irrelevant Context,Freda Shi and Xinyun Chen and Kanishka Misra and Nathan Scales and David Dohan and Ed Chi and Nathanael Schärli and Denny Zhou,http://arxiv.org/pdf/2302.00093v2
http://arxiv.org/abs/2112.06598v2,creativecommons.org/licenses/by/4.0/,WECHSEL: Effective initialization of subword embeddings for cross-lingual transfer of monolingual language models,Benjamin Minixhofer and Fabian Paischer and Navid Rekabsaz,http://arxiv.org/pdf/2112.06598v2
